Durusdinium19642	Belongs to the 14-3-3 family
Durusdinium207	glutathione transferase activity
Durusdinium871	ADP-ribosylglycohydrolase
Durusdinium95541	Mycolic acid cyclopropane synthetase
Durusdinium96586	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit
Durusdinium50422	SelR domain
Durusdinium22046	Tubulin-tyrosine ligase family protein
Durusdinium9959	hydrolase activity, hydrolyzing O-glycosyl compounds
Durusdinium89165	acyl-CoA dehydrogenase
Durusdinium69009	Nitronate monooxygenase
Durusdinium16248	Thioesterase superfamily
Durusdinium35090	FAD binding domain
Durusdinium13857	Rab subfamily of small GTPases
Durusdinium115430	metal-dependent hydrolase with the TIM-barrel fold
Durusdinium50088	methylenetetrahydrofolate reductase (NAD(P)H) activity
Durusdinium14479	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Durusdinium19504	Calcium calmodulin-dependent protein kinase IG
Durusdinium26866	Glycosyl hydrolases family 43
Durusdinium60450	demethylase 8
Durusdinium83595	Uncharacterized conserved protein (DUF2183)
Durusdinium84546	histidine kinase A domain protein
Durusdinium52659	Inward rectifier potassium channel
Durusdinium100589	Belongs to the cytochrome b5 family
Durusdinium39226	Histidine kinase
Durusdinium50807	DnaJ-class molecular chaperone with C-terminal Zn finger
Durusdinium111502	DNA helicase activity. It is involved in the biological process described with DNA replication initiation
Durusdinium5429	phosphoprotein phosphatase activity
Durusdinium84789	Glycosyltransferase sugar-binding region containing DXD motif
Durusdinium107400	Protein of unknown function (DUF1214)
Durusdinium10382	Diacylglycerol acyltransferase
Durusdinium31054	Nucleolar protein 56
Durusdinium22816	protein serine/threonine kinase activity
Durusdinium85487	AAR2 protein
Durusdinium86038	mttA/Hcf106 family
Durusdinium76219	Haloacid dehalogenase-like hydrolase
Durusdinium60088	Acyl transferase domain
Durusdinium24191	high mobility group
Durusdinium62028	Metallopeptidase family M24
Durusdinium110217	FUN14 family protein. Source PGD
Durusdinium18703	Pumilio-like repeats
Durusdinium108112	Belongs to the thioredoxin family
Durusdinium14534	Protein phosphatase 2C
Durusdinium71429	Platelet-activating factor acetylhydrolase, isoform II
Durusdinium51201	phosphatase
Durusdinium85819	(GTP)-binding protein
Durusdinium67805	oxidoreductase activity
Durusdinium61285	Alpha amylase
Durusdinium62168	Regulator of chromosome condensation (RCC1). Source PGD
Durusdinium1234	cysteine-type peptidase activity
Durusdinium78352	SNF2 family N-terminal domain
Durusdinium75277	Protein of unknown function (DUF3641)
Durusdinium2570	Glutamine synthetase type III N terminal
Durusdinium5662	Glutamate synthase
Durusdinium73283	membrane insertase activity
Durusdinium23913	FMN-dependent dehydrogenase
Durusdinium5958	-
Durusdinium22960	Fatty acid hydroxylase superfamily
Durusdinium106635	Belongs to the nucleosome assembly protein (NAP) family
Durusdinium50172	Soluble NSF attachment protein, SNAP
Durusdinium13358	protein tyrosine/serine/threonine phosphatase activity
Durusdinium102	riboflavin kinase activity
Durusdinium6814	-
Durusdinium62798	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family
Durusdinium104613	Belongs to the MCM family
Durusdinium11077	sequence-specific DNA binding transcription factor activity
Durusdinium62970	N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity
Durusdinium3785	L-ascorbic acid binding
Durusdinium109498	helicase activity
Durusdinium7517	elongation of fatty acids protein
Durusdinium73431	Sperm tail C-terminal domain
Durusdinium60474	acyl transferase domain
Durusdinium61476	gamma-glutamyl-peptidase activity
Durusdinium74666	KR domain
Durusdinium107911	regulation of ruffle assembly
Durusdinium1756	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in mitochondrial tRNAs that read codons beginning with adenine. Probably involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37. Involved in mitochondrial genome maintenance
Durusdinium98231	GTP binding. It is involved in the biological process described with small GTPase mediated signal transduction
Durusdinium112016	fructosamine metabolic process
Durusdinium536	ATP binding
Durusdinium44018	Amino-transferase class IV
Durusdinium103806	Protein tyrosine kinase
Durusdinium16428	RING-type zinc-finger
Durusdinium61744	molybdenum ion binding
Durusdinium43946	gamma-glutamyl-peptidase activity
Durusdinium15874	Catalyzes the removal of elemental sulfur atoms from cysteine to produce alanine
Durusdinium96037	inositol phosphate biosynthetic process
Durusdinium11220	Tubulin tyrosine ligase-like family, member 7
Durusdinium17324	ATP-binding cassette, sub-family C (CFTR MRP), member
Durusdinium77784	Myb-like DNA-binding domain
Durusdinium51041	NAD/NADP octopine/nopaline dehydrogenase, alpha-helical domain
Durusdinium84044	-
Durusdinium4568	ADP-ribosylation factor-like protein 2-binding
Durusdinium16138	asparagine synthase
Durusdinium11854	Sigma factor PP2C-like phosphatases
Durusdinium108551	myosin XI tail binding
Durusdinium26659	phosphoserine phosphatase
Durusdinium108367	ABC-2 family transporter protein
Durusdinium16443	DHH family
Durusdinium59846	EF-hand domain
Durusdinium4881	Rtf2 RING-finger
Durusdinium56472	serine-type exopeptidase activity
Durusdinium7197	Belongs to the AAA ATPase family
Durusdinium18644	Nuclear chaperone required for maturation and nuclear export of pre-60S ribosome subunits
Durusdinium99294	Encoded by
Durusdinium110426	protein folding
Durusdinium20507	protein serine/threonine kinase activity
Durusdinium85450	DnaJ protein homolog
Durusdinium96762	Belongs to the bacterial ribosomal protein bL31 family
Durusdinium111192	Bacterial regulatory protein, Fis family
Durusdinium100448	Source PGD
Durusdinium107420	Integral membrane protein S linking to the trans Golgi network
Durusdinium61697	anaphase-promoting complex subunit
Durusdinium7511	Belongs to the TUB family
Durusdinium47450	Source PGD
Durusdinium109570	EF hand
Durusdinium53457	DEAD-box ATP-dependent RNA helicase 3
Durusdinium95391	Ferredoxin--NADP reductase
Durusdinium54	Controls the interaction of photosystem II (PSII) cores with the light-harvesting antenna
Durusdinium87617	cAMP-dependent protein kinase regulator activity
Durusdinium85153	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins
Durusdinium115196	homoserine dehydrogenase activity
Durusdinium6692	Archease protein family (MTH1598/TM1083)
Durusdinium53993	UTP23, small subunit (SSU) processome component, homolog (yeast)
Durusdinium49603	SNF2 family N-terminal domain
Durusdinium104798	NADP-retinol dehydrogenase activity
Durusdinium92058	Acetolactate synthase, small subunit
Durusdinium116075	EGF-like domain
Durusdinium38909	Belongs to the aldehyde dehydrogenase family
Durusdinium42731	Secreted trypsin-like serine protease
Durusdinium56446	Involved in the retrieval of endoplasmic reticulum membrane proteins from the early Golgi compartment
Durusdinium7793	all-trans-retinol 13,14-reductase activity
Durusdinium25775	Calcineurin-like phosphoesterase
Durusdinium72352	protein modification by small protein conjugation or removal
Durusdinium62010	Pumilio-family RNA binding repeat
Durusdinium4718	protein ubiquitination
Durusdinium19229	Glutathione S-transferase, N-terminal domain
Durusdinium96009	oxidoreductase activity, acting on diphenols and related substances as donors
Durusdinium24337	activation of GTPase activity
Durusdinium19253	Helicase associated domain (HA2)  Add an annotation
Durusdinium9860	Protein of unknown function (DUF521)
Durusdinium88429	oxidized purine nucleobase lesion DNA N-glycosylase activity
Durusdinium25782	SET domain
Durusdinium1292	Leucine rich repeat
Durusdinium83660	stress-induced mitochondrial fusion
Durusdinium38233	Arsenite-activated ATPase ArsA
Durusdinium26324	pumilio homolog
Durusdinium113713	Belongs to the AAA ATPase family
Durusdinium74406	Serine threonine-protein kinase
Durusdinium75136	-
Durusdinium21735	Belongs to the protein-tyrosine phosphatase family. Non-receptor class myotubularin subfamily
Durusdinium72104	Belongs to the class I-like SAM-binding methyltransferase superfamily. Protein arginine N- methyltransferase family
Durusdinium12633	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family
Durusdinium43908	COG0493 NADPH-dependent glutamate synthase beta chain and
Durusdinium388	Sodium potassium calcium exchanger
Durusdinium46074	enoyl-CoA hydratase activity
Durusdinium87638	SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains
Durusdinium3393	Carbonic anhydrase
Durusdinium17071	Phospholipase/Carboxylesterase
Durusdinium55489	Bacterial regulatory proteins, tetR family
Durusdinium17290	procollagen-proline 4-dioxygenase activity
Durusdinium1832	Calcium-dependent protein kinase
Durusdinium62142	Lipopolysaccharide kinase (Kdo/WaaP) family
Durusdinium109724	Helicase associated domain (HA2)  Add an annotation
Durusdinium59812	Electron transfer flavoprotein-ubiquinone oxidoreductase. Source PGD
Durusdinium74752	Belongs to the universal ribosomal protein uS2 family
Durusdinium97671	Acetyltransferase (GNAT) domain
Durusdinium84080	-
Durusdinium60004	endoplasmic reticulum signal peptide binding
Durusdinium4903	Selenide, water dikinase. Source PGD
Durusdinium23107	Cytochrome c oxidase assembly protein PET191
Durusdinium25297	palmitoyltransferase ZDHHC4
Durusdinium20061	Clp protease
Durusdinium85879	negative regulation of inclusion body assembly
Durusdinium1706	Belongs to the globin family
Durusdinium22748	Mitosis protein DIM1
Durusdinium38640	ATPase activity, coupled to transmembrane movement of substances
Durusdinium54661	Inosine-5'-monophosphate dehydrogenase. Source PGD
Durusdinium18128	proline dehydrogenase activity
Durusdinium6230	EamA-like transporter family
Durusdinium17236	scavenger receptor activity
Durusdinium20354	pyrimidine nucleotide-sugar transmembrane transporter activity
Durusdinium88386	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family
Durusdinium112382	Acid phosphatase homologues
Durusdinium3406	phosphoprotein phosphatase activity
Durusdinium20815	serine threonine protein kinase
Durusdinium62407	-
Durusdinium77479	Reversible hydration of carbon dioxide
Durusdinium59884	Transhydrogenase
Durusdinium25976	Cysteine-rich venom protein
Durusdinium89542	methyltransferase like 13
Durusdinium62464	Source PGD
Durusdinium110056	NAD-dependent histone deacetylase activity (H3-K18 specific)
Durusdinium108048	Dehydrogenase E1 component
Durusdinium48735	hypoxanthine salvage
Durusdinium83263	Interferon-inducible GTPase
Durusdinium32423	regulation of TORC1 signaling
Durusdinium14067	Source PGD
Durusdinium75646	prefoldin subunit
Durusdinium2920	Bifunctional DNA N-glycosylase with associated apurinic apyrimidinic (AP) lyase function that catalyzes the first step in base excision repair (BER), the primary repair pathway for the repair of oxidative DNA damage. The DNA N-glycosylase activity releases the damaged DNA base from DNA by cleaving the N- glycosidic bond, leaving an AP site. The AP lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination. Primarily recognizes and repairs oxidative base damage of pyrimidines
Durusdinium125	CreA protein
Durusdinium2484	Belongs to the mitochondrial carrier (TC 2.A.29) family
Durusdinium60763	Saccharopine dehydrogenase
Durusdinium17039	phosphate ion transport
Durusdinium17458	microtubule motor activity
Durusdinium88813	N2227
Durusdinium108595	catalase activity
Durusdinium18459	aldo keto reductase
Durusdinium89228	inner cell mass cell proliferation
Durusdinium15178	COG0861 Membrane protein TerC, possibly involved in tellurium resistance
Durusdinium73036	Belongs to the glycosyl hydrolase 3 family
Durusdinium62654	thiol-dependent ubiquitin-specific protease activity
Durusdinium51012	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
Durusdinium90284	Lipopolysaccharide kinase (Kdo/WaaP) family
Durusdinium60964	Acetolactate synthase
Durusdinium14126	cellular oxidant detoxification
Durusdinium27647	nucleotide phosphatase activity, acting on free nucleotides
Durusdinium79606	protein serine/threonine kinase activity
Durusdinium4748	ADP-glyceromanno-heptose 6-epimerase activity
Durusdinium12568	Extension to Ser/Thr-type protein kinases
Durusdinium60592	spermatogenesis associated 4
Durusdinium48458	14-3-3 protein
Durusdinium61774	Calmodulin-binding
Durusdinium6378	Belongs to the DHHC palmitoyltransferase family
Durusdinium86049	RING-H2 zinc finger domain
Durusdinium9914	L-threonine ammonia-lyase activity
Durusdinium37222	xaa-Pro dipeptidase
Durusdinium107194	Prp18 domain
Durusdinium76549	EXS family
Durusdinium64580	-
Durusdinium10737	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family
Durusdinium10570	Mitogen-activated protein kinase
Durusdinium29757	Phosphoglycerate kinase
Durusdinium6299	Ras family
Durusdinium1932	cytoplasmic translation
Durusdinium10100	Serine/threonine phosphatases, family 2C, catalytic domain
Durusdinium110749	E3 ubiquitin-protein ligase
Durusdinium108370	serine-type exopeptidase activity
Durusdinium51098	Thioredoxin
Durusdinium45405	Belongs to the Glu Leu Phe Val dehydrogenases family
Durusdinium14043	DNA photolyase activity
Durusdinium376	sulfuric ester hydrolase activity
Durusdinium84498	Belongs to the arginase family
Durusdinium52944	BTB/POZ domain
Durusdinium85371	Protein of unknown function (DUF1501)
Durusdinium71891	Component of the cytosolic iron-sulfur (Fe S) protein assembly (CIA) machinery. Required for maturation of extramitochondrial Fe-S proteins. The nubp1-nubp2 heterotetramer forms a Fe-S scaffold complex, mediating the de novo assembly of an Fe-S cluster and its transfer to target apoproteins
Durusdinium2097	transferase activity, transferring hexosyl groups
Durusdinium677	Acetyltransferase (GNAT) domain
Durusdinium1690	Belongs to the small GTPase superfamily. Arf family
Durusdinium56120	ribosomal protein L17
Durusdinium3957	Catalyzes the irreversible transfer of a propylamine group from the amino donor S-adenosylmethioninamine (decarboxy- AdoMet) to putrescine (1,4-diaminobutane) to yield spermidine
Durusdinium6296	Belongs to the agmatine deiminase family
Durusdinium85839	DIE2/ALG10 family
Durusdinium954	alpha-ketoglutarate transmembrane transporter activity
Durusdinium51575	4Fe-4S single cluster domain of Ferredoxin I
Durusdinium57741	calcium export from the mitochondrion
Durusdinium6585	Cupin 2, conserved barrel domain protein
Durusdinium8555	Pseudouridine synthase
Durusdinium24830	-
Durusdinium114479	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis
Durusdinium11060	DnaJ central domain
Durusdinium15918	Glycosyl hydrolases family 15
Durusdinium111945	domain, Protein
Durusdinium823	PFAM N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)
Durusdinium50393	Protein of unknown function (DUF1810)
Durusdinium9558	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage
Durusdinium100122	Sulfate permease family
Durusdinium17020	F5/8 type C domain
Durusdinium12309	Belongs to the D-alanine--D-alanine ligase family
Durusdinium112401	-
Durusdinium25159	Belongs to the DEAD box helicase family
Durusdinium2040	-
Durusdinium629	NADPH-adrenodoxin reductase activity
Durusdinium111427	importin subunit
Durusdinium96970	Protein of unknown function (DUF2465)
Durusdinium1501	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Durusdinium25449	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway
Durusdinium42157	transporter
Durusdinium16265	1-alkyl-2-acetylglycerophosphocholine esterase activity
Durusdinium50664	assists the folding of proteins upon ATP hydrolysis
Durusdinium11408	ATPase, Na K transporting, alpha 4 polypeptide
Durusdinium3930	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Durusdinium91240	T-complex protein 1 subunit alpha
Durusdinium12226	Involved in maintaining the homeostasis of cellular nucleotides by catalyzing the interconversion of nucleoside phosphates. Has GTP AMP phosphotransferase and ITP AMP phosphotransferase activities
Durusdinium42865	ribosomal protein L51
Durusdinium14390	SMP-30 Gluconolaconase LRE domain protein
Durusdinium23388	phosphatase
Durusdinium62509	ligase activity. It is involved in the biological process described with glutamyl-tRNA aminoacylation
Durusdinium55330	diphthine synthase activity
Durusdinium1108	mitochondrial respiratory chain complex II assembly
Durusdinium12930	Belongs to the CDP-alcohol phosphatidyltransferase class-I family
Durusdinium64508	An automated process has identified a potential problem with this gene model
Durusdinium3214	Leucine-rich repeat
Durusdinium20449	Adds a myristoyl group to the N-terminal glycine residue of certain cellular proteins
Durusdinium95777	Fibrillarin
Durusdinium71856	motor activity
Durusdinium23472	lysyl-tRNA synthetase
Durusdinium17830	serine-type endopeptidase activity
Durusdinium26702	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
Durusdinium19127	GH3 domain containing
Durusdinium85437	Ectonucleoside triphosphate diphosphohydrolase 1
Durusdinium72742	phosphatase 2C
Durusdinium21380	Glutamine cyclotransferase
Durusdinium64921	TBC1 domain family, member 22B
Durusdinium111882	Zinc-binding dehydrogenase
Durusdinium23372	Phytanoyl-CoA dioxygenase (PhyH)
Durusdinium61279	-
Durusdinium5436	Belongs to the protein kinase superfamily
Durusdinium96633	Belongs to the 5'-nucleotidase family
Durusdinium9098	Belongs to the protein kinase superfamily
Durusdinium98789	2-oxoisovalerate dehydrogenase
Durusdinium12459	cysteine-type peptidase activity
Durusdinium93652	Histone-lysine N-methyltransferase ATXR3
Durusdinium9710	-
Durusdinium11455	Catalyzes the NADP-dependent rearrangement and reduction of 1-deoxy-D-xylulose-5-phosphate (DXP) to 2-C-methyl-D-erythritol 4-phosphate (MEP)
Durusdinium83146	protein localization to cytosolic proteasome complex
Durusdinium74236	WD40 repeats
Durusdinium110381	RNA binding motif protein 19
Durusdinium22430	Enoyl-(Acyl carrier protein) reductase
Durusdinium5742	-
Durusdinium22225	Sugar (and other) transporter
Durusdinium7122	D-galactarate dehydratase Altronate
Durusdinium84306	Belongs to the glycosyl hydrolase 31 family
Durusdinium31908	Component of the FACT complex, a general chromatin factor that acts to reorganize nucleosomes. The FACT complex is involved in multiple processes that require DNA as a template such as mRNA elongation, DNA replication and DNA repair. During transcription elongation the FACT complex acts as a histone chaperone that both destabilizes and restores nucleosomal structure. It facilitates the passage of RNA polymerase II and transcription by promoting the dissociation of one histone H2A-H2B dimer from the nucleosome, then subsequently promotes the reestablishment of the nucleosome following the passage of RNA polymerase II
Durusdinium74404	spliceosomal tri-snRNP complex assembly
Durusdinium3909	26S proteasome non-ATPase regulatory subunit
Durusdinium31776	bZIP transcription factor
Durusdinium61657	spermatogenesis
Durusdinium9125	Adaptin C-terminal domain
Durusdinium87782	Serine/Threonine protein kinases, catalytic domain
Durusdinium4871	SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397
Durusdinium31820	Wu fj29h11
Durusdinium64684	oxidoreductase activity
Durusdinium27970	dol-P-Man Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase
Durusdinium74184	canonical Wnt signaling pathway involved in osteoblast differentiation
Durusdinium41726	Costars
Durusdinium21387	Glutamine synthetase, catalytic domain
Durusdinium96593	prohibitin homologues
Durusdinium111918	Protein tyrosine phosphatase type IVA protein 1. Source PGD
Durusdinium60761	Threonyl-tRNA synthetase
Durusdinium63483	Phosphorylase superfamily
Durusdinium60493	regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation
Durusdinium99440	cystathionine gamma-synthase activity
Durusdinium14026	WD domain, G-beta repeat-containing protein
Durusdinium20634	26S protease regulatory subunit 6A-A. Source PGD
Durusdinium38230	Ser thr kinase. Source PGD
Durusdinium52663	cell division
Durusdinium22736	peroxisome matrix targeting signal-1 binding
Durusdinium101304	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source
Durusdinium60200	belongs to the protein kinase superfamily
Durusdinium13610	protein branching point deglutamylation
Durusdinium1314	SpoU rRNA Methylase family
Durusdinium103281	Glutathione S-transferase, C-terminal domain
Durusdinium2271	Belongs to the ClpA ClpB family
Durusdinium18771	Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha-ketoisovalerate to form ketopantoate
Durusdinium10113	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family
Durusdinium103644	Calmodulin-binding transcription
Durusdinium8612	TENA/THI-4/PQQC family
Durusdinium71831	AMP-binding enzyme C-terminal domain
Durusdinium73999	-
Durusdinium11970	polyketide synthase
Durusdinium62270	Type I phosphodiesterase / nucleotide pyrophosphatase
Durusdinium49581	Belongs to the MsrB Met sulfoxide reductase family
Durusdinium61303	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
Durusdinium2152	serine-type endopeptidase activity
Durusdinium112072	Folate-sensitive fragile site protein Fra10Ac1
Durusdinium11064	Belongs to the universal ribosomal protein uL14 family
Durusdinium66376	MAP kinase-interacting serine threonine-protein kinase
Durusdinium111161	Peptide methionine sulfoxide reductase
Durusdinium111416	glutathione transferase activity
Durusdinium85319	transferase activity, transferring hexosyl groups
Durusdinium60096	O-methyltransferase
Durusdinium16164	Ubiquitin associated domain
Durusdinium18779	microtubule motor activity
Durusdinium108469	reductase
Durusdinium53871	SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain
Durusdinium3042	secondary active sulfate transmembrane transporter activity
Durusdinium84377	Belongs to the pseudouridine synthase RsuA family
Durusdinium48834	chromatin binding
Durusdinium85447	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in the mitochondria. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu- tRNA(Gln)
Durusdinium64051	Amino Acid
Durusdinium60010	protein-cysteine S-palmitoyltransferase activity
Durusdinium79259	DNA ligase
Durusdinium1102	Polyadenylate-binding protein 1-B. Source PGD
Durusdinium12960	Major Facilitator Superfamily
Durusdinium3742	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
Durusdinium83243	Belongs to the short-chain dehydrogenases reductases (SDR) family
Durusdinium9929	It is involved in the biological process described with tricarboxylic acid cycle
Durusdinium28617	Catalyzes the phosphorylation of the position 2 hydroxy group of 4-diphosphocytidyl-2C-methyl-D-erythritol
Durusdinium107947	Belongs to the cyclin family
Durusdinium51170	RNA binding
Durusdinium63551	Aminotransferase class-V
Durusdinium43073	Source PGD
Durusdinium6226	Thioredoxin
Durusdinium555	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
Durusdinium110023	Radical S-adenosyl methionine domain-containing protein 2
Durusdinium20660	dihydrolipoyl dehydrogenase activity
Durusdinium980	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Durusdinium96101	Pyridoxal biosynthesis lyase pdxS. Source PGD
Durusdinium18482	Tetratricopeptide repeat protein
Durusdinium72432	non-motile cilium assembly
Durusdinium47385	Uncharacterized conserved protein (DUF2039)
Durusdinium110199	Calcineurin-like phosphoesterase
Durusdinium70796	Domain Homologous to E6-AP Carboxyl Terminus with
Durusdinium61858	-
Durusdinium7951	Responsible for synthesis of pseudouridine from uracil
Durusdinium45784	Belongs to the chaperonin (HSP60) family
Durusdinium105239	Phosphotransferase enzyme family
Durusdinium50517	RNA recognition motif 2
Durusdinium85512	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate
Durusdinium14771	Ras-like GTP-binding protein. Source PGD
Durusdinium61593	CRM1 C terminal
Durusdinium88350	PFAM GTP cyclohydrolase I
Durusdinium2200	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
Durusdinium11605	Belongs to the nonaspanin (TM9SF) (TC 9.A.2) family
Durusdinium108830	Aspartoacylase-2
Durusdinium12125	oxidation-reduction process
Durusdinium20874	Responsible for synthesis of pseudouridine from uracil
Durusdinium38137	translation initiation factor activity
Durusdinium66983	Sugar (and other) transporter
Durusdinium9770	Isochorismatase family
Durusdinium77031	Amino-transferase class IV
Durusdinium49460	serine-type endopeptidase activity
Durusdinium94752	RING finger protein
Durusdinium11996	Belongs to the protein kinase superfamily
Durusdinium11160	Transcription factor TFIID (or TATA-binding protein, TBP)
Durusdinium8206	-
